User_ID,Gender,Device,Country,Family_Member,Age,Time_Consuming_Per_Week,Genre,Satisfaction,Monthly_Income,Join_Date,Last_Payment_Date,Subscription_ID,Monthly_Revenue,Subscription_Method,Monthly_Fee,No_Device,Plan_Duration_Month,Initial_Plan_End_Date,Renewed,Days_Since_Join,Retention_Period,Join_Month,Join_Year,Renewal_Month,Renewal_Year
87,Male,Smart TV,Brazil,5,24,8,Action & Adventure,Satisfied,800,2021-12-28,2023-06-23,3,15,Premium,15,4,1,2022-01-27,True,542,>365 days,12,2021,6,2023
91,Male,Tablet,United States,5,25,8,Horror,Extremely satisfied,1000,2022-10-03,2023-06-23,3,11,Premium,15,4,1,2022-11-02,True,263,181-365 days,10,2022,6,2023
94,Male,Smartphone,Australia,6,22,8,Action & Adventure,Satisfied,1000,2022-03-19,2023-06-25,3,12,Premium,15,4,1,2022-04-18,True,463,>365 days,3,2022,6,2023
96,Male,Laptop,France,6,23,10,Horror,Satisfied,600,2022-07-26,2023-06-24,3,14,Premium,15,4,1,2022-08-25,True,333,181-365 days,7,2022,6,2023
101,Female,Tablet,United States,4,18,8,Horror,Neutral,800,2022-10-17,2023-06-24,3,11,Premium,15,4,1,2022-11-16,True,250,181-365 days,10,2022,6,2023
104,Male,Laptop,Australia,6,25,9,Action & Adventure,Satisfied,900,2022-06-08,2023-06-25,3,10,Premium,15,4,1,2022-07-08,True,382,>365 days,6,2022,6,2023
106,Female,Tablet,France,6,25,7,Comedy,Satisfied,900,2022-03-18,2023-06-24,3,10,Premium,15,4,1,2022-04-17,True,463,>365 days,3,2022,6,2023
111,Male,Tablet,United States,4,23,8,Action & Adventure,Satisfied,700,2022-07-14,2023-06-27,3,14,Premium,15,4,1,2022-08-13,True,348,181-365 days,7,2022,6,2023
114,Male,Smartphone,Australia,6,18,10,Horror,Extremely satisfied,700,2022-11-18,2023-06-25,3,10,Premium,15,4,1,2022-12-18,True,219,181-365 days,11,2022,6,2023
116,Female,Smart TV,France,4,24,9,Horror,Neutral,900,2022-05-19,2023-06-23,3,14,Premium,15,4,1,2022-06-18,True,400,>365 days,5,2022,6,2023
121,Male,Smart TV,United States,6,19,7,Action & Adventure,Neutral,1000,2022-10-03,2023-06-24,3,15,Premium,15,4,1,2022-11-02,True,264,181-365 days,10,2022,6,2023
124,Male,Laptop,Australia,5,24,7,Action & Adventure,Extremely satisfied,900,2022-11-05,2023-06-25,3,15,Premium,15,4,1,2022-12-05,True,232,181-365 days,11,2022,6,2023
126,Male,Laptop,France,5,17,6,Horror,Satisfied,900,2022-09-21,2023-06-23,3,13,Premium,15,4,1,2022-10-21,True,275,181-365 days,9,2022,6,2023
131,Male,Laptop,United States,5,21,8,Horror,Satisfied,700,2022-10-06,2023-06-23,3,15,Premium,15,4,1,2022-11-05,True,260,181-365 days,10,2022,6,2023
134,Male,Tablet,Australia,4,22,8,Horror,Neutral,800,2022-11-05,2023-06-25,3,15,Premium,15,4,1,2022-12-05,True,232,181-365 days,11,2022,6,2023
136,Female,Smart TV,France,5,20,8,Dramma,Extremely satisfied,900,2022-09-13,2023-06-26,3,12,Premium,15,4,1,2022-10-13,True,286,181-365 days,9,2022,6,2023
141,Male,Smartphone,United States,6,19,8,Horror,Satisfied,900,2022-05-11,2023-06-27,3,12,Premium,15,4,1,2022-06-10,True,412,>365 days,5,2022,6,2023
144,Male,Smart TV,Australia,4,24,6,Horror,Neutral,900,2022-08-17,2023-06-26,3,10,Premium,15,4,1,2022-09-16,True,313,181-365 days,8,2022,6,2023
149,Female,Smart TV,Spain,6,17,9,Comedy,Satisfied,800,2022-11-17,2023-06-27,3,13,Premium,15,4,1,2022-12-17,True,222,181-365 days,11,2022,6,2023
152,Female,Tablet,Canada,6,22,6,Dramma,Extremely satisfied,1000,2022-11-23,2023-06-27,3,14,Premium,15,4,1,2022-12-23,True,216,181-365 days,11,2022,6,2023
156,Male,Smartphone,France,5,21,8,Horror,Satisfied,600,2022-08-19,2023-06-25,3,15,Premium,15,4,1,2022-09-18,True,310,181-365 days,8,2022,6,2023
160,Male,Smartphone,Italy,5,24,8,Horror,Extremely satisfied,800,2022-10-27,2023-06-25,3,15,Premium,15,4,1,2022-11-26,True,241,181-365 days,10,2022,6,2023
162,Male,Laptop,Canada,5,24,10,Horror,Neutral,1000,2022-04-19,2023-06-25,3,15,Premium,15,4,1,2022-05-19,True,432,>365 days,4,2022,6,2023
166,Male,Laptop,France,4,17,10,Action & Adventure,Satisfied,600,2022-04-16,2023-06-26,3,13,Premium,15,4,1,2022-05-16,True,436,>365 days,4,2022,6,2023
169,Male,Tablet,Spain,4,22,10,Action & Adventure,Neutral,900,2023-01-20,2023-06-26,3,12,Premium,15,4,1,2023-02-19,True,157,91-180 days,1,2023,6,2023
171,Female,Tablet,United States,6,21,6,Dramma,Satisfied,900,2022-04-29,2023-06-24,3,11,Premium,15,4,1,2022-05-29,True,421,>365 days,4,2022,6,2023
176,Female,Smart TV,France,4,24,6,Comedy,Extremely satisfied,800,2022-04-12,2023-06-25,3,13,Premium,15,4,1,2022-05-12,True,439,>365 days,4,2022,6,2023
179,Female,Tablet,Spain,5,22,8,Comedy,Neutral,1000,2022-12-03,2023-06-26,3,10,Premium,15,4,1,2023-01-02,True,205,181-365 days,12,2022,6,2023
181,Male,Smartphone,United States,5,21,10,Horror,Neutral,1000,2022-06-16,2023-06-27,3,15,Premium,15,4,1,2022-07-16,True,376,>365 days,6,2022,6,2023
186,Female,Smart TV,France,5,24,9,Dramma,Satisfied,700,2022-03-01,2023-06-25,3,12,Premium,15,4,1,2022-03-31,True,481,>365 days,3,2022,6,2023
189,Male,Smart TV,Spain,4,25,6,Action & Adventure,Satisfied,800,2022-09-02,2023-06-26,3,13,Premium,15,4,1,2022-10-02,True,297,181-365 days,9,2022,6,2023
191,Male,Laptop,United States,6,18,7,Horror,Neutral,800,2022-07-08,2023-06-25,3,10,Premium,15,4,1,2022-08-07,True,352,181-365 days,7,2022,6,2023
196,Female,Smart TV,France,5,20,10,Horror,Extremely satisfied,900,2022-06-09,2023-06-24,3,13,Premium,15,4,1,2022-07-09,True,380,>365 days,6,2022,6,2023
199,Female,Tablet,Spain,6,22,6,Comedy,Extremely satisfied,1000,2022-10-31,2023-06-25,3,14,Premium,15,4,1,2022-11-30,True,237,181-365 days,10,2022,6,2023
201,Female,Smart TV,United States,4,19,9,Dramma,Extremely satisfied,1000,2022-07-04,2023-06-27,3,11,Premium,15,4,1,2022-08-03,True,358,181-365 days,7,2022,6,2023
206,Male,Smartphone,France,6,21,8,Action & Adventure,Extremely satisfied,900,2022-08-06,2023-06-25,3,11,Premium,15,4,1,2022-09-05,True,323,181-365 days,8,2022,6,2023
209,Male,Laptop,Spain,4,17,8,Horror,Extremely satisfied,800,2022-12-10,2023-06-24,3,11,Premium,15,4,1,2023-01-09,True,196,181-365 days,12,2022,6,2023
211,Male,Tablet,United States,4,19,10,Horror,Satisfied,1000,2022-11-15,2023-06-27,3,15,Premium,15,4,1,2022-12-15,True,224,181-365 days,11,2022,6,2023
216,Female,Smart TV,France,6,23,8,Dramma,Satisfied,800,2022-10-08,2023-06-24,3,14,Premium,15,4,1,2022-11-07,True,259,181-365 days,10,2022,6,2023
219,Female,Smartphone,Spain,6,17,8,Horror,Neutral,900,2022-11-16,2023-06-25,3,12,Premium,15,4,1,2022-12-16,True,221,181-365 days,11,2022,6,2023
224,Female,Smartphone,Australia,5,19,6,Dramma,Satisfied,1000,2022-11-27,2023-06-29,3,15,Premium,15,4,1,2022-12-27,True,214,181-365 days,11,2022,6,2023
227,Female,Smartphone,Brazil,5,19,8,Dramma,Extremely satisfied,600,2022-09-30,2023-06-24,3,12,Premium,15,4,1,2022-10-30,True,267,181-365 days,9,2022,6,2023
231,Male,Smartphone,United States,4,25,6,Action & Adventure,Satisfied,1000,2022-10-29,2023-06-24,3,11,Premium,15,4,1,2022-11-28,True,238,181-365 days,10,2022,6,2023
235,Male,Laptop,Germany,4,24,7,Horror,Extremely satisfied,800,2022-05-17,2023-06-25,3,11,Premium,15,4,1,2022-06-16,True,404,>365 days,5,2022,6,2023
237,Female,Tablet,Brazil,6,20,9,Horror,Satisfied,800,2022-07-07,2023-06-25,3,13,Premium,15,4,1,2022-08-06,True,353,181-365 days,7,2022,6,2023
241,Male,Laptop,United States,6,21,8,Horror,Satisfied,800,2022-05-31,2023-06-27,3,13,Premium,15,4,1,2022-06-30,True,392,>365 days,5,2022,6,2023
244,Male,Smartphone,Australia,4,24,6,Horror,Extremely dissatisfied,1000,2022-04-26,2023-06-26,3,15,Premium,15,4,1,2022-05-26,True,426,>365 days,4,2022,6,2023
246,Female,Smartphone,France,6,17,6,Horror,Neutral,1000,2022-05-03,2023-06-25,3,11,Premium,15,4,1,2022-06-02,True,418,>365 days,5,2022,6,2023
251,Male,Laptop,United States,6,18,7,Horror,Neutral,700,2022-06-25,2023-06-27,3,15,Premium,15,4,1,2022-07-25,True,367,>365 days,6,2022,6,2023
254,Female,Smart TV,Australia,6,19,8,Dramma,Neutral,600,2022-05-20,2023-06-27,3,12,Premium,15,4,1,2022-06-19,True,403,>365 days,5,2022,6,2023
256,Male,Tablet,France,5,19,10,Action & Adventure,Satisfied,700,2022-05-30,2023-06-26,3,12,Premium,15,4,1,2022-06-29,True,392,>365 days,5,2022,6,2023
261,Female,Smart TV,United States,5,19,9,Dramma,Extremely dissatisfied,600,2022-07-04,2023-06-25,3,13,Premium,15,4,1,2022-08-03,True,356,181-365 days,7,2022,6,2023
264,Male,Smartphone,Australia,4,21,9,Horror,Satisfied,700,2022-08-09,2023-06-27,3,10,Premium,15,4,1,2022-09-08,True,322,181-365 days,8,2022,6,2023
266,Male,Tablet,France,5,22,9,Horror,Neutral,800,2022-08-17,2023-06-26,3,10,Premium,15,4,1,2022-09-16,True,313,181-365 days,8,2022,6,2023
271,Male,Laptop,United States,6,21,8,Horror,Extremely dissatisfied,1000,2022-08-20,2023-06-26,3,14,Premium,15,4,1,2022-09-19,True,310,181-365 days,8,2022,6,2023
274,Female,Tablet,Australia,6,21,10,Comedy,Neutral,600,2022-08-01,2023-06-24,3,10,Premium,15,4,1,2022-08-31,True,327,181-365 days,8,2022,6,2023
276,Female,Smart TV,France,4,18,6,Horror,Satisfied,1000,2022-08-09,2023-06-25,3,14,Premium,15,4,1,2022-09-08,True,320,181-365 days,8,2022,6,2023
281,Female,Smart TV,United States,6,18,9,Horror,Extremely dissatisfied,800,2022-11-02,2023-06-28,3,12,Premium,15,4,1,2022-12-02,True,238,181-365 days,11,2022,6,2023
284,Female,Smartphone,Australia,6,22,10,Comedy,Extremely satisfied,600,2022-08-04,2023-06-28,3,14,Premium,15,4,1,2022-09-03,True,328,181-365 days,8,2022,6,2023
286,Female,Laptop,France,4,21,8,Dramma,Satisfied,800,2022-10-14,2023-06-27,3,14,Premium,15,4,1,2022-11-13,True,256,181-365 days,10,2022,6,2023
291,Female,Tablet,United States,4,21,6,Dramma,Extremely dissatisfied,800,2022-12-04,2023-06-27,3,13,Premium,15,4,1,2023-01-03,True,205,181-365 days,12,2022,6,2023
294,Male,Laptop,Australia,6,20,8,Action & Adventure,Extremely dissatisfied,900,2022-10-15,2023-06-29,3,10,Premium,15,4,1,2022-11-14,True,257,181-365 days,10,2022,6,2023
299,Male,Smartphone,Spain,6,25,8,Action & Adventure,Extremely satisfied,600,2022-10-30,2023-06-27,3,10,Premium,15,4,1,2022-11-29,True,240,181-365 days,10,2022,6,2023
302,Male,Tablet,Canada,6,20,8,Action & Adventure,Extremely dissatisfied,800,2022-09-14,2023-06-27,3,11,Premium,15,4,1,2022-10-14,True,286,181-365 days,9,2022,6,2023
306,Male,Tablet,France,4,17,7,Action & Adventure,Extremely dissatisfied,900,2022-07-06,2023-06-27,3,13,Premium,15,4,1,2022-08-05,True,356,181-365 days,7,2022,6,2023
310,Female,Smartphone,Italy,5,21,6,Dramma,Satisfied,600,2022-06-14,2023-06-26,3,15,Premium,15,4,1,2022-07-14,True,377,>365 days,6,2022,6,2023
312,Male,Laptop,Canada,5,20,8,Action & Adventure,Neutral,800,2022-05-27,2023-06-26,3,12,Premium,15,4,1,2022-06-26,True,395,>365 days,5,2022,6,2023
316,Female,Laptop,France,4,17,7,Dramma,Satisfied,800,2022-05-27,2023-06-25,3,12,Premium,15,4,1,2022-06-26,True,394,>365 days,5,2022,6,2023
319,Female,Smartphone,Spain,4,23,9,Dramma,Satisfied,600,2022-08-22,2023-06-26,3,14,Premium,15,4,1,2022-09-21,True,308,181-365 days,8,2022,6,2023
321,Female,Smartphone,United States,5,21,7,Comedy,Extremely satisfied,800,2022-06-22,2023-06-27,3,12,Premium,15,4,1,2022-07-22,True,370,>365 days,6,2022,6,2023
326,Male,Smartphone,France,5,18,9,Action & Adventure,Dissatisfied,800,2022-06-11,2023-06-27,3,11,Premium,15,4,1,2022-07-11,True,381,>365 days,6,2022,6,2023
329,Female,Smart TV,Spain,5,17,6,Horror,Extremely satisfied,700,2022-07-22,2023-06-25,3,11,Premium,15,4,1,2022-08-21,True,338,181-365 days,7,2022,6,2023
331,Female,Tablet,United States,5,27,3,Dramma,Satisfied,3400,2022-07-08,2023-06-26,3,14,Premium,15,4,1,2022-08-07,True,353,181-365 days,7,2022,6,2023
336,Male,Laptop,France,6,26,4,Action & Adventure,Satisfied,4100,2022-09-02,2023-06-26,3,12,Premium,15,4,1,2022-10-02,True,297,181-365 days,9,2022,6,2023
339,Female,Laptop,Spain,4,31,2,Horror,Satisfied,3500,2022-10-05,2023-06-25,3,13,Premium,15,4,1,2022-11-04,True,263,181-365 days,10,2022,6,2023
341,Female,Laptop,United States,5,35,2,Dramma,Satisfied,3600,2022-08-24,2023-06-26,3,13,Premium,15,4,1,2022-09-23,True,306,181-365 days,8,2022,6,2023
346,Male,Tablet,France,6,35,3,Horror,Neutral,3600,2022-08-31,2023-06-26,3,15,Premium,15,4,1,2022-09-30,True,299,181-365 days,8,2022,6,2023
349,Male,Smartphone,Spain,6,26,3,Horror,Neutral,4100,2022-11-02,2023-06-26,3,14,Premium,15,4,1,2022-12-02,True,236,181-365 days,11,2022,6,2023
351,Female,Smart TV,United States,4,33,3,Horror,Satisfied,3400,2022-11-02,2023-06-28,3,11,Premium,15,4,1,2022-12-02,True,238,181-365 days,11,2022,6,2023
356,Male,Smart TV,France,5,30,4,Horror,Neutral,3400,2022-10-14,2023-06-30,3,11,Premium,15,4,1,2022-11-13,True,259,181-365 days,10,2022,6,2023
359,Male,Smartphone,Spain,6,31,2,Action & Adventure,Extremely satisfied,4100,2022-11-20,2023-06-26,3,11,Premium,15,4,1,2022-12-20,True,218,181-365 days,11,2022,6,2023
361,Female,Laptop,United States,6,33,4,Comedy,Extremely satisfied,3700,2022-11-25,2023-06-28,3,12,Premium,15,4,1,2022-12-25,True,215,181-365 days,11,2022,6,2023
366,Male,Smart TV,France,6,28,4,Horror,Satisfied,3600,2022-10-17,2023-06-29,3,12,Premium,15,4,1,2022-11-16,True,255,181-365 days,10,2022,6,2023
369,Female,Smartphone,Spain,5,34,3,Horror,Satisfied,4100,2022-10-25,2023-06-27,3,12,Premium,15,4,1,2022-11-24,True,245,181-365 days,10,2022,6,2023
374,Female,Laptop,Australia,4,31,3,Comedy,Extremely satisfied,3600,2022-06-12,2023-06-28,3,10,Premium,15,4,1,2022-07-12,True,381,>365 days,6,2022,6,2023
377,Male,Laptop,Brazil,4,34,3,Action & Adventure,Satisfied,2200,2022-08-27,2023-06-28,3,12,Premium,15,4,1,2022-09-26,True,305,181-365 days,8,2022,6,2023
381,Female,Laptop,United States,4,27,4,Dramma,Neutral,4200,2022-07-14,2023-06-27,3,10,Premium,15,4,1,2022-08-13,True,348,181-365 days,7,2022,6,2023
385,Male,Smartphone,Germany,6,32,3,Horror,Neutral,3600,2022-05-22,2023-06-27,3,15,Premium,15,4,1,2022-06-21,True,401,>365 days,5,2022,6,2023
387,Female,Tablet,Brazil,5,35,4,Comedy,Satisfied,1700,2022-07-19,2023-06-28,3,11,Premium,15,4,1,2022-08-18,True,344,181-365 days,7,2022,6,2023
391,Male,Laptop,United States,5,30,3,Horror,Neutral,3400,2022-06-23,2023-06-27,3,13,Premium,15,4,1,2022-07-23,True,369,>365 days,6,2022,6,2023
394,Female,Tablet,Australia,4,29,4,Horror,Neutral,3500,2022-05-30,2023-06-27,3,14,Premium,15,4,1,2022-06-29,True,393,>365 days,5,2022,6,2023
396,Female,Smartphone,France,6,30,3,Dramma,Satisfied,4200,2022-06-10,2023-06-27,3,14,Premium,15,4,1,2022-07-10,True,382,>365 days,6,2022,6,2023
401,Female,Laptop,United States,4,34,3,Horror,Satisfied,3400,2022-07-17,2023-06-26,3,12,Premium,15,4,1,2022-08-16,True,344,181-365 days,7,2022,6,2023
404,Male,Smartphone,Australia,6,32,3,Action & Adventure,Satisfied,3600,2022-08-01,2023-06-28,3,13,Premium,15,4,1,2022-08-31,True,331,181-365 days,8,2022,6,2023
406,Female,Smartphone,France,6,31,4,Comedy,Extremely satisfied,3400,2022-08-19,2023-06-26,3,12,Premium,15,4,1,2022-09-18,True,311,181-365 days,8,2022,6,2023
411,Female,Tablet,United States,5,33,2,Dramma,Neutral,4100,2022-09-03,2023-06-26,3,14,Premium,15,4,1,2022-10-03,True,296,181-365 days,9,2022,6,2023
414,Female,Laptop,Australia,6,26,2,Comedy,Satisfied,3700,2022-08-21,2023-06-27,3,14,Premium,15,4,1,2022-09-20,True,310,181-365 days,8,2022,6,2023
416,Male,Tablet,France,4,26,4,Horror,Satisfied,3700,2022-09-02,2023-06-26,3,10,Premium,15,4,1,2022-10-02,True,297,181-365 days,9,2022,6,2023
421,Male,Tablet,United States,5,31,3,Horror,Neutral,3700,2022-10-16,2023-06-28,3,14,Premium,15,4,1,2022-11-15,True,255,181-365 days,10,2022,6,2023
424,Female,Tablet,Australia,4,26,3,Comedy,Satisfied,3700,2022-09-18,2023-06-29,3,12,Premium,15,4,1,2022-10-18,True,284,181-365 days,9,2022,6,2023
426,Male,Laptop,France,4,32,2,Action & Adventure,Satisfied,4200,2022-10-05,2023-06-30,3,15,Premium,15,4,1,2022-11-04,True,268,181-365 days,10,2022,6,2023
431,Male,Smart TV,United States,6,34,4,Horror,Neutral,4000,2022-12-04,2023-06-28,3,15,Premium,15,4,1,2023-01-03,True,206,181-365 days,12,2022,6,2023
434,Female,Laptop,Australia,6,31,3,Horror,Extremely satisfied,3700,2022-10-15,2023-06-29,3,12,Premium,15,4,1,2022-11-14,True,257,181-365 days,10,2022,6,2023
436,Female,Smartphone,France,5,34,3,Dramma,Neutral,3500,2022-10-19,2023-06-29,3,11,Premium,15,4,1,2022-11-18,True,253,181-365 days,10,2022,6,2023
441,Female,Laptop,United States,5,35,2,Dramma,Extremely satisfied,4100,2022-10-05,2023-06-28,3,13,Premium,15,4,1,2022-11-04,True,266,181-365 days,10,2022,6,2023
444,Female,Smartphone,Australia,4,30,3,Comedy,Satisfied,3900,2022-06-25,2023-06-28,3,10,Premium,15,4,1,2022-07-25,True,368,>365 days,6,2022,6,2023
449,Female,Laptop,Spain,4,27,4,Comedy,Extremely satisfied,4200,2022-08-07,2023-06-28,3,10,Premium,15,4,1,2022-09-06,True,325,181-365 days,8,2022,6,2023
452,Female,Laptop,Canada,5,28,3,Horror,Satisfied,3600,2022-06-16,2023-06-26,3,12,Premium,15,4,1,2022-07-16,True,375,>365 days,6,2022,6,2023
456,Male,Tablet,France,6,32,3,Horror,Satisfied,4200,2022-06-04,2023-06-27,3,14,Premium,15,4,1,2022-07-04,True,388,>365 days,6,2022,6,2023
460,Female,Smart TV,Italy,5,32,4,Comedy,Neutral,3900,2022-06-30,2023-06-28,3,10,Premium,15,4,1,2022-07-30,True,363,181-365 days,6,2022,6,2023
462,Male,Smartphone,Canada,4,26,2,Action & Adventure,Satisfied,3900,2022-06-10,2023-06-28,3,15,Premium,15,4,1,2022-07-10,True,383,>365 days,6,2022,6,2023
466,Male,Laptop,France,4,27,4,Action & Adventure,Satisfied,3800,2022-06-07,2023-06-27,3,10,Premium,15,4,1,2022-07-07,True,385,>365 days,6,2022,6,2023
469,Female,Tablet,Spain,6,33,2,Dramma,Satisfied,3400,2022-06-29,2023-06-29,3,12,Premium,15,4,1,2022-07-29,True,365,181-365 days,6,2022,6,2023
471,Male,Tablet,United States,4,29,4,Horror,Satisfied,3400,2022-07-08,2023-06-27,3,15,Premium,15,4,1,2022-08-07,True,354,181-365 days,7,2022,6,2023
476,Female,Laptop,France,5,34,4,Dramma,Satisfied,3800,2022-08-18,2023-06-26,3,14,Premium,15,4,1,2022-09-17,True,312,181-365 days,8,2022,6,2023
479,Female,Smartphone,Spain,4,30,2,Comedy,Satisfied,3900,2022-09-04,2023-06-27,3,13,Premium,15,4,1,2022-10-04,True,296,181-365 days,9,2022,6,2023
481,Male,Smart TV,United States,6,33,3,Action & Adventure,Satisfied,4200,2022-09-04,2023-06-26,3,12,Premium,15,4,1,2022-10-04,True,295,181-365 days,9,2022,6,2023
486,Female,Laptop,France,4,31,3,Horror,Satisfied,3500,2022-09-13,2023-06-26,3,15,Premium,15,4,1,2022-10-13,True,286,181-365 days,9,2022,6,2023
489,Male,Tablet,Spain,4,27,3,Horror,Neutral,3400,2022-10-26,2023-06-28,3,11,Premium,15,4,1,2022-11-25,True,245,181-365 days,10,2022,6,2023
491,Female,Smartphone,United States,6,27,4,Horror,Neutral,3600,2022-10-07,2023-06-28,3,12,Premium,15,4,1,2022-11-06,True,264,181-365 days,10,2022,6,2023
496,Female,Laptop,France,6,35,2,Horror,Neutral,4100,2022-10-30,2023-06-30,3,10,Premium,15,4,1,2022-11-29,True,243,181-365 days,10,2022,6,2023
499,Female,Laptop,Spain,4,29,3,Dramma,Satisfied,3400,2022-11-18,2023-06-26,3,10,Premium,15,4,1,2022-12-18,True,220,181-365 days,11,2022,6,2023
501,Male,Smartphone,Spain,5,27,2,Horror,Dissatisfied,3500,2022-11-22,2023-06-28,3,14,Premium,15,4,1,2022-12-22,True,218,181-365 days,11,2022,6,2023
506,Male,Smart TV,United States,6,27,3,Horror,Neutral,3600,2022-10-23,2023-06-29,3,14,Premium,15,4,1,2022-11-22,True,249,181-365 days,10,2022,6,2023
509,Male,Smartphone,Australia,4,31,3,Action & Adventure,Extremely dissatisfied,4100,2022-10-21,2023-06-28,3,10,Premium,15,4,1,2022-11-20,True,250,181-365 days,10,2022,6,2023
511,Female,Smart TV,France,4,28,3,Dramma,Neutral,3700,2022-07-26,2023-06-28,3,11,Premium,15,4,1,2022-08-25,True,337,181-365 days,7,2022,6,2023
516,Female,Smart TV,Spain,6,32,2,Comedy,Extremely dissatisfied,4000,2022-07-31,2023-06-28,3,14,Premium,15,4,1,2022-08-30,True,332,181-365 days,7,2022,6,2023
519,Male,Smartphone,Canada,5,35,4,Action & Adventure,Dissatisfied,3500,2022-08-06,2023-06-28,3,10,Premium,15,4,1,2022-09-05,True,326,181-365 days,8,2022,6,2023
524,Male,Tablet,Australia,5,35,4,Action & Adventure,Dissatisfied,3600,2022-06-06,2023-06-28,3,15,Premium,15,4,1,2022-07-06,True,387,>365 days,6,2022,6,2023
527,Female,Tablet,Brazil,6,34,4,Dramma,Extremely dissatisfied,1800,2022-07-10,2023-06-28,3,10,Premium,15,4,1,2022-08-09,True,353,181-365 days,7,2022,6,2023
531,Female,Laptop,Spain,4,30,2,Horror,Dissatisfied,3600,2022-06-15,2023-06-27,3,14,Premium,15,4,1,2022-07-15,True,377,>365 days,6,2022,6,2023
535,Female,Laptop,United States,4,34,3,Horror,Dissatisfied,3400,2022-06-07,2023-06-29,3,15,Premium,15,4,1,2022-07-07,True,387,>365 days,6,2022,6,2023
537,Male,Smartphone,Canada,6,26,2,Action & Adventure,Satisfied,3500,2022-06-17,2023-06-27,3,10,Premium,15,4,1,2022-07-17,True,375,>365 days,6,2022,6,2023
541,Male,Smart TV,France,5,32,4,Horror,Satisfied,3500,2022-07-13,2023-06-27,3,10,Premium,15,4,1,2022-08-12,True,349,181-365 days,7,2022,6,2023
544,Male,Tablet,Spain,5,28,2,Others,Neutral,3600,2022-08-08,2023-06-28,3,14,Premium,15,4,1,2022-09-07,True,324,181-365 days,8,2022,6,2023
546,Male,Smart TV,Spain,6,32,2,Dramma,Satisfied,3800,2022-08-20,2023-06-26,3,10,Premium,15,4,1,2022-09-19,True,310,181-365 days,8,2022,6,2023
551,Female,Laptop,United States,5,28,4,Action & Adventure,Neutral,3400,2022-09-03,2023-06-28,3,13,Premium,15,4,1,2022-10-03,True,298,181-365 days,9,2022,6,2023
554,Male,Smartphone,Australia,6,26,4,Dramma,Extremely dissatisfied,3700,2022-08-29,2023-06-29,3,12,Premium,15,4,1,2022-09-28,True,304,181-365 days,8,2022,6,2023
556,Male,Smartphone,France,6,28,4,Comedy,Extremely satisfied,3900,2022-09-24,2023-06-27,3,14,Premium,15,4,1,2022-10-24,True,276,181-365 days,9,2022,6,2023
561,Female,Laptop,Spain,6,34,2,Comedy,Dissatisfied,4200,2022-09-30,2023-06-28,3,14,Premium,15,4,1,2022-10-30,True,271,181-365 days,9,2022,6,2023
564,Male,Smartphone,Canada,5,28,2,Action & Adventure,Neutral,3800,2022-09-28,2023-06-29,3,14,Premium,15,4,1,2022-10-28,True,274,181-365 days,9,2022,6,2023
566,Male,Tablet,United States,5,30,3,Action & Adventure,Extremely dissatisfied,3600,2022-10-11,2023-07-01,3,11,Premium,15,4,1,2022-11-10,True,263,181-365 days,10,2022,7,2023
571,Male,Smart TV,France,6,34,4,Action & Adventure,Dissatisfied,4000,2022-11-21,2023-06-29,3,13,Premium,15,4,1,2022-12-21,True,220,181-365 days,11,2022,6,2023
574,Female,Smartphone,Spain,4,35,4,Action & Adventure,Extremely satisfied,3900,2022-10-26,2023-06-29,3,14,Premium,15,4,1,2022-11-25,True,246,181-365 days,10,2022,6,2023
576,Female,Tablet,Spain,6,32,4,Horror,Dissatisfied,3600,2022-10-26,2023-06-30,3,15,Premium,15,4,1,2022-11-25,True,247,181-365 days,10,2022,6,2023
581,Female,Laptop,United States,5,44,3,Horror,Satisfied,3400,2022-08-02,2023-06-29,3,10,Premium,15,4,1,2022-09-01,True,331,181-365 days,8,2022,6,2023
584,Female,Smart TV,Australia,4,44,3,Comedy,Satisfied,3600,2022-07-14,2023-06-28,3,14,Premium,15,4,1,2022-08-13,True,349,181-365 days,7,2022,6,2023
586,Female,Laptop,France,4,35,4,Horror,Dissatisfied,4000,2022-08-06,2023-06-29,3,15,Premium,15,4,1,2022-09-05,True,327,181-365 days,8,2022,6,2023
591,Female,Smart TV,Spain,5,41,1,Others,Neutral,3700,2022-06-19,2023-06-28,3,14,Premium,15,4,1,2022-07-19,True,374,>365 days,6,2022,6,2023
594,Female,Smart TV,Canada,4,37,1,Action & Adventure,Satisfied,3700,2022-06-06,2023-06-30,3,12,Premium,15,4,1,2022-07-06,True,389,>365 days,6,2022,6,2023
599,Male,Smart TV,Australia,4,43,2,Comedy,Satisfied,3500,2022-07-06,2023-06-27,3,15,Premium,15,4,1,2022-08-05,True,356,181-365 days,7,2022,6,2023
602,Male,Smartphone,Brazil,6,44,1,Comedy,Dissatisfied,1900,2022-06-05,2023-06-29,3,14,Premium,15,4,1,2022-07-05,True,389,>365 days,6,2022,6,2023
606,Male,Tablet,Spain,5,41,1,Action & Adventure,Satisfied,4000,2022-06-13,2023-06-29,3,14,Premium,15,4,1,2022-07-13,True,381,>365 days,6,2022,6,2023
610,Female,Tablet,United States,4,41,1,Others,Dissatisfied,4100,2022-07-05,2023-06-29,3,13,Premium,15,4,1,2022-08-04,True,359,181-365 days,7,2022,6,2023
